# InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





# One-dimensional model
# Timestep=  12000
# j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
1088 2.72125E+19 0.498923749978521 0.401478 0.093184 17876.905369225944014 0.083662 17564.760039610024251 0.079248 16709.830389299699164 0.003631 12042.669298432992946 0.007896 17567.561750946097163 0.0000000000
1089 2.72375E+19 0.515400665678846 0.409368 0.089632 17748.994524596713745 0.080175 17404.865771725282684 0.080743 16480.745085213075072 0.003615 11758.962455331708043 0.007721 17408.154466484946170 0.0000000000
1090 2.72625E+19 0.531680643856166 0.417289 0.086138 17617.636594518608035 0.076743 17239.064291750302800 0.082089 16242.412324352857468 0.003596 11474.586491753580049 0.007545 17242.891335001637344 0.0000000000
1091 2.72875E+19 0.547728228281629 0.425236 0.082709 17483.205020929035527 0.073377 17067.663631338855339 0.083280 15995.242452598520686 0.003573 11190.045357662995229 0.007369 17072.081924136688031 0.0000000000
1092 2.73125E+19 0.563510919959181 0.433203 0.079354 17346.105681973545870 0.070083 16891.014271274754719 0.084311 15739.710193462784446 0.003548 10905.828198483928645 0.007192 16896.077832926017436 0.0000000000
1093 2.73375E+19 0.578999365485869 0.441185 0.076081 17206.772625312987657 0.066870 16709.504560300105368 0.085179 15476.347814912942340 0.003519 10622.405959451223680 0.007014 16715.268090059216775 0.0000000000
1094 2.73625E+19 0.594167479307704 0.449175 0.072894 17065.663560501627217 0.063743 16523.555509598842036 0.085882 15205.737324733885544 0.003488 10340.228484451305121 0.006838 16530.073940413305536 0.0000000000
1095 2.73875E+19 0.608992502574953 0.457170 0.069799 16923.255270632809697 0.060709 16333.615135499239841 0.086420 14928.501960594388947 0.003454 10059.722128046463695 0.006661 16340.943192623177310 0.0000000000
1096 2.74125E+19 0.623455003011919 0.465163 0.066801 16780.039099151141272 0.057771 16140.152530305407709 0.086794 14645.297250229157726 0.003417 9781.287882739086854 0.006486 16148.344307199156901 0.0000000000
1097 2.74375E+19 0.637538821558925 0.473149 0.063902 16636.516657000931446 0.054933 15943.651839072435905 0.087006 14356.801912068716774 0.003377 9505.300008578853522 0.006312 15952.760402068714029 0.0000000000
1098 2.74625E+19 0.651230972498582 0.481122 0.061106 16493.195879793551285 0.052198 15744.606309832737679 0.087060 14063.708849478040065 0.003336 9232.105139927516575 0.006139 15754.683341664578620 0.0000000000
1099 2.74875E+19 0.664521504353715 0.489078 0.058415 16350.587545528764167 0.049568 15543.512567226378451 0.086961 13766.716464559833184 0.003292 8962.021834282180862 0.005968 15554.608057789497252 0.0000000000
1100 2.75125E+19 0.677403329066567 0.497012 0.055828 16209.202342380775008 0.047043 15340.865236665467819 0.086714 13466.520483531201535 0.003245 8695.340521107649693 0.005799 15353.027227447313635 0.0000000000
1101 2.75375E+19 0.689872026883515 0.504919 0.053347 16069.548554151075223 0.044624 15137.152019494265915 0.086325 13163.806447567474606 0.003197 8432.323804056179142 0.005633 15150.426406057056738 0.0000000000
1102 2.75625E+19 0.701925634028190 0.512794 0.050971 15932.130409427740233 0.042311 14932.849290962056330 0.085801 12859.242983720539996 0.003147 8173.207067845964048 0.005469 14947.279685817487916 0.0000000000
1103 2.75875E+19 0.713564419707009 0.520632 0.048700 15797.447119921513149 0.040102 14728.418263606581604 0.085149 12553.475932345229012 0.003096 7918.199340967741591 0.005308 14744.045919841835712 0.0000000000
1104 2.76125E+19 0.724790658312144 0.528429 0.046531 15665.992614243785283 0.037996 14524.301730055320149 0.084378 12247.123372285344885 0.003043 7667.484366888825207 0.005149 14541.165524212861783 0.0000000000
1105 2.76375E+19 0.735608401921302 0.536180 0.044463 15538.255955672353593 0.035992 14320.921372278877243 0.083496 11940.771554333161475 0.002988 7421.221839267766882 0.004994 14339.057843275701089 0.0000000000
1106 2.76625E+19 0.746023257389815 0.543883 0.042495 15414.722415875803563 0.034086 14118.675599512329427 0.082509 11634.971727904337968 0.002932 7179.548760359263724 0.004843 14138.119038798504334 0.0000000000
1107 2.76875E+19 0.756042171527427 0.551532 0.040622 15295.875160663646966 0.032276 13917.937854840287400 0.081427 11330.237825923952187 0.002875 6942.580886079134871 0.004694 13938.720441505303825 0.0000000000
1108 2.77125E+19 0.765673227082434 0.559124 0.038844 15182.197487800760427 0.030558 13719.055310970416031 0.080258 11027.044958474132727 0.002818 6710.414225736260960 0.004549 13741.207284050480666 0.0000000000
1109 2.77375E+19 0.774925451542271 0.566656 0.037157 15074.175539763238703 0.028931 13522.347859059040275 0.079009 10725.828656396459337 0.002759 6483.126568930614667 0.004408 13545.897717804135027 0.0000000000
1110 2.77625E+19 0.783808640117824 0.574123 0.035557 14972.301395103617324 0.027390 13328.107280884469219 0.077688 10426.984801314129072 0.002699 6260.779016566006248 0.004270 13353.082002125547660 0.0000000000
1111 2.77875E+19 0.792333193718214 0.581524 0.034043 14877.076419523285949 0.025932 13136.596484311476161 0.076303 10130.870177446780872 0.002639 6043.417496928700530 0.004137 13163.021744241450506 0.0000000000
1112 2.78125E+19 0.800509972246666 0.588855 0.032610 14789.014730840193806 0.024553 12948.048675568841645 0.074860 9837.803582376533086 0.002579 5831.074251372548133 0.004006 12975.949061141527636 0.0000000000
1113 2.78375E+19 0.808350163154861 0.596113 0.031257 14708.646599814832371 0.023251 12762.666340418225445 0.073367 9548.067437649953717 0.002517 5623.769277266413155 0.003880 12792.065533132301425 0.0000000000
1114 2.78625E+19 0.815865164879740 0.603296 0.029979 14636.521570517194050 0.022020 12580.619911374255025 0.071830 9261.909844675024942 0.002456 5421.511718312160156 0.003757 12611.540823443938280 0.0000000000
1115 2.78875E+19 0.823066484545104 0.610401 0.028774 14573.211039472767879 0.020859 12402.046012131897442 0.070254 8979.547035925808814 0.002395 5224.301194223607126 0.003638 12434.510852029296075 0.0000000000
1116 2.79125E+19 0.829965649134022 0.617426 0.027639 14519.309982816632328 0.019763 12227.045196206581750 0.068647 8701.166174888643582 0.002333 5032.129062950447405 0.003523 12261.075437475597937 0.0000000000
1117 2.79375E+19 0.836574129217131 0.624370 0.026570 14475.437467031690176 0.018728 12055.679138128991326 0.067013 8426.928459566097445 0.002272 4844.979609188684663 0.003411 12091.295362550816208 0.0000000000
1118 2.79625E+19 0.842903274249034 0.631230 0.025566 14442.235525292435341 0.017752 11887.967296104650814 0.065357 8156.972482642137038 0.002210 4662.831152763332284 0.003302 11925.188880264428008 0.0000000000
1119 2.79875E+19 0.848964258410674 0.638004 0.024623 14420.365934384633874 0.016832 11723.883148145345331 0.063684 7891.417795838870916 0.002149 4485.657069710640826 0.003198 11762.727761962531076 0.0000000000
1120 2.80125E+19 0.854768035972870 0.644691 0.023739 14410.504419928854986 0.015964 11563.350229358986326 0.061998 7630.368640318200960 0.002088 4313.426753066279161 0.003096 11603.833117276390112 0.0000000000
1121 2.80375E+19 0.860325305177688 0.651290 0.022911 14413.331652998747813 0.015144 11406.238195745054327 0.060304 7373.917618972885066 0.002028 4146.106290256181637 0.002998 11448.371216549818200 0.0000000000
1122 2.80625E+19 0.865646479674187 0.657800 0.022136 14429.520942535074937 0.014371 11252.359674803708913 0.058605 7122.149579847126006 0.001968 3983.659375534853098 0.002903 11296.150088087053518 0.0000000000
1123 2.80875E+19 0.870741666597782 0.664219 0.021413 14459.721827326402490 0.013640 11101.468145466706119 0.056906 6875.145104210565478 0.001908 3826.047737169552420 0.002811 11146.917147973006649 0.0000000000
1124 2.81125E+19 0.875620650443956 0.670547 0.020737 14504.539804773281503 0.012950 10953.257853419852836 0.055209 6632.983822756802510 0.001850 3673.231592520050526 0.002722 11000.358893334538152 0.0000000000
1125 2.81375E+19 0.880292881953576 0.676783 0.020108 14564.512267744197743 0.012298 10807.366414194793833 0.053518 6395.747253671786893 0.001792 3525.169904971386586 0.002635 10856.103340670910256 0.0000000000
1126 2.81625E+19 0.884767471295490 0.682926 0.019522 14640.081325142306014 0.011680 10663.380821097194712 0.051837 6163.521016823267928 0.001734 3381.820465040691033 0.002551 10713.725960249994387 0.0000000000
1127 2.81875E+19 0.889053184901172 0.688975 0.018977 14731.564692875777837 0.011096 10520.847347936542064 0.050169 5936.396259381825985 0.001678 3243.139787917874855 0.002469 10572.759630514094169 0.0000000000
1128 2.82125E+19 0.893158445372558 0.694932 0.018470 14839.126413817260982 0.010541 10379.285472743682476 0.048516 5714.470154180633472 0.001623 3109.082828131958649 0.002390 10432.708766977055348 0.0000000000
1129 2.82375E+19 0.897091333948625 0.700794 0.017999 14962.749680428978536 0.010015 10238.205450202842258 0.046883 5497.845381513682696 0.001568 2979.602523456224390 0.002313 10293.067269044993736 0.0000000000
1130 2.82625E+19 0.900859595076456 0.706563 0.017560 15102.214369569648625 0.009516 10097.128592333092456 0.045271 5286.628577077252885 0.001515 2854.649193945232128 0.002237 10153.339340877202631 0.0000000000
1131 2.82875E+19 0.904470642688431 0.712238 0.017152 15257.081930421323705 0.009040 9955.608783434472571 0.043684 5080.927817168256297 0.001462 2734.169836542566827 0.002164 10013.061685551805567 0.0000000000
1132 2.83125E+19 0.907931567838622 0.717819 0.016770 15426.689903496057013 0.008588 9813.253379048017450 0.042124 4880.849305513369472 0.001411 2618.107368591829982 0.002092 9871.825172182787355 0.0000000000
1133 2.83375E+19 0.911249147398454 0.723306 0.016413 15610.157576048008195 0.008158 9669.741526049258027 0.040595 4686.493509540089690 0.001361 2506.399882429325771 0.002022 9729.293944819011813 0.0000000000
1134 2.83625E+19 0.914429853553724 0.728700 0.016077 15806.403179597731651 0.007748 9524.838145364725278 0.039098 4497.951052648612858 0.001313 2398.979975946059312 0.001953 9585.220138009590300 0.0000000000
1135 2.83875E+19 0.917479863882974 0.734002 0.015761 16014.171783051127932 0.007357 9378.402317484693413 0.037635 4315.298691894763579 0.001265 2295.774219393644671 0.001886 9439.452866793784779 0.0000000000
1136 2.84125E+19 0.920405071830686 0.739210 0.015460 16232.071856312257296 0.006984 9230.389507263234918 0.036209 4138.595693219727764 0.001219 2196.702807122723243 0.001820 9291.940871447570316 0.0000000000
1137 2.84375E+19 0.923211097418562 0.744327 0.015174 16458.617591681246267 0.006628 9080.847815453056683 0.034821 3967.880862512691237 0.001175 2101.679425922191058 0.001755 9142.728973115197732 0.0000000000
1138 2.84625E+19 0.925903298064091 0.749353 0.014899 16692.273622260840057 0.006290 8929.909103685453374 0.033473 3803.170411027286718 0.001131 2010.611351913599492 0.001692 8991.949183732067468 0.0000000000
1139 2.84875E+19 0.928486779398313 0.754287 0.014634 16931.498812387992075 0.005967 8777.776297600201360 0.032166 3644.456742210701577 0.001089 1923.399768401367965 0.001631 8839.807797177720204 0.0000000000
1140 2.85125E+19 0.930966405994422 0.759132 0.014377 17174.786253667662095 0.005660 8624.708380476802631 0.030900 3491.708158478566475 0.001049 1839.940280377190447 0.001571 8686.570014989456467 0.0000000000
1141 2.85375E+19 0.933346811935917 0.763888 0.014126 17420.697345408039837 0.005367 8471.004559296612570 0.029676 3344.869412351466963 0.001010 1760.123589227252978 0.001513 8532.543639414230711 0.0000000000
1142 2.85625E+19 0.935632411167451 0.768555 0.013881 17667.888704464756302 0.005089 8316.988873742477153 0.028495 3203.862973638691983 0.000972 1683.836284426308566 0.001456 8378.063156343539958 0.0000000000
1143 2.85875E+19 0.937827407584208 0.773135 0.013640 17915.131485199308372 0.004824 8162.996203044884169 0.027356 3068.590854750701510 0.000935 1610.961707263858671 0.001401 8223.475209451942646 0.0000000000
1144 2.86125E+19 0.939935804826066 0.777628 0.013402 18161.323386415999266 0.004573 8009.360280086185412 0.026259 2938.936827822723899 0.000900 1541.380844153382895 0.001347 8069.126111554978706 0.0000000000
1145 2.86375E+19 0.941961415751780 0.782035 0.013167 18405.494122563850397 0.004334 7856.404003504771026 0.025203 2814.768875512654176 0.000866 1474.973212509184805 0.001296 7915.351709145725181 0.0000000000
1146 2.86625E+19 0.943907871575974 0.786358 0.012934 18646.805432289649616 0.004108 7704.432080606695308 0.024189 2695.941736586889874 0.000834 1411.617709197228351 0.001245 7762.469647207185517 0.0000000000
1147 2.86875E+19 0.945778630657945 0.790598 0.012703 18884.546813148685033 0.003893 7553.725849667648617 0.023216 2582.299432669886755 0.000802 1351.193399197475628 0.001197 7610.773887984890280 0.0000000000
1148 2.87125E+19 0.947576986936310 0.794754 0.012474 19118.128149021111312 0.003690 7404.540016999772888 0.022281 2473.677689441162329 0.000772 1293.580229388723637 0.001150 7460.531217307418046 0.0000000000
1149 2.87375E+19 0.949306078008224 0.798830 0.012246 19347.070283157390804 0.003497 7257.100990290327900 0.021386 2369.906191075078368 0.000743 1238.659658733759443 0.001105 7311.979413610259144 0.0000000000
1150 2.87625E+19 0.950968892854533 0.802825 0.012019 19570.994426090830530 0.003315 7111.606480284555801 0.020527 2270.810629325935679 0.000715 1186.315201576829850 0.001061 7165.326742836821722 0.0000000000
1151 2.87875E+19 0.952568279215956 0.806741 0.011795 19789.611107385630021 0.003142 6968.226062534395169 0.019705 2176.214526952069718 0.000688 1136.432884731442527 0.001019 7020.752461056705215 0.0000000000
1152 2.88125E+19 0.954106950626696 0.810579 0.011571 20002.709204985818360 0.002978 6827.102427616425302 0.018918 2085.940829680191200 0.000663 1088.901622160326951 0.000978 6878.408043438033928 0.0000000000
1153 2.88375E+19 0.955587493114293 0.814339 0.011350 20210.145430201111594 0.002824 6688.353091938112811 0.018165 1999.813271317192857 0.000638 1043.613512965624750 0.000939 6738.418902723837164 0.0000000000
1154 2.88625E+19 0.957012371575231 0.818025 0.011130 20411.834304574516864 0.002677 6552.072410765442328 0.017445 1917.657556940225732 0.000615 1000.464121287631542 0.000902 6600.886431365171120 0.0000000000
1155 2.88875E+19 0.958383935837160 0.821635 0.010912 20607.740002539780107 0.002539 6418.333604285103320 0.016756 1839.302182592414738 0.000592 959.352436406782090 0.000866 6465.890069666394993 0.0000000000
1156 2.89125E+19 0.959704426419153 0.825173 0.010697 20797.867140254365950 0.002408 6287.191066089750166 0.016098 1764.579422371150486 0.000570 920.181311667929549 0.000832 6333.489668906842780 0.0000000000
1157 2.89375E+19 0.960975980001631 0.828638 0.010483 20982.254362482457509 0.002285 6158.682331849751790 0.015468 1693.325739508944025 0.000549 882.857247736301474 0.000798 6203.727516255558839 0.0000000000
1158 2.89625E+19 0.962200634618229 0.832032 0.010272 21160.967958412744338 0.002168 6032.830179448410490 0.014866 1625.382395329002748 0.000529 847.290582195928891 0.000766 6076.630495864441400 0.0000000000
1159 2.89875E+19 0.963380334581411 0.835357 0.010064 21334.096424290954019 0.002057 5909.644465620714072 0.014291 1560.595730555989803 0.000510 813.395404131898545 0.000736 5952.211984877692885 0.0000000000
1160 2.90125E+19 0.964516935154185 0.838613 0.009858 21501.745824739380623 0.001953 5789.123869987114631 0.013742 1498.817429321410600 0.000492 781.089535854085625 0.000707 5830.473655622246042 0.0000000000
1161 2.90375E+19 0.965612206979581 0.841802 0.009655 21664.035836025832396 0.001854 5671.257472582819901 0.013217 1439.904677830348874 0.000474 750.294472880906028 0.000679 5711.407108335359226 0.0000000000
1162 2.90625E+19 0.966667840279686 0.844925 0.009455 21821.096401390601386 0.001760 5556.026175586081081 0.012715 1383.720249207528468 0.000457 720.935305686420065 0.000652 5594.995344579114317 0.0000000000
1163 2.90875E+19 0.967685448835455 0.847982 0.009258 21973.064924131071166 0.001672 5443.403974054289392 0.012235 1330.132527134801876 0.000441 692.940627160637860 0.000626 5481.214085790785248 0.0000000000
1164 2.91125E+19 0.968666573758467 0.850976 0.009064 22120.083929070871818 0.001589 5333.359083669088250 0.011777 1279.015479255309629 0.000426 666.242429139732167 0.000601 5370.032944832330031 0.0000000000
1165 2.91375E+19 0.969612687065144 0.853908 0.008873 22262.299128917860799 0.001510 5225.854935467745236 0.011339 1230.248589885592310 0.000411 640.775990886813474 0.000577 5261.416460536707746 0.0000000000
